SIGO,PDR,,,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,,,
10.66666667,11.25,11.375,10035,,,,,,,,,,,,,,,,,,
8.5,10.33333333,12.5,10036,,,,,,,,,,,,,,,,,,
6,10.25,9.75,10037,,,,,,,,,,,,,,,,,,
7.666666667,11.66666667,11,10038,,,,,,,,,,,,,,,,,,
13.5,10.2,10.57142857,10039,,,,,,,,,,,,,,,,,,
9,10.8,10.33333333,10040,,,,,,,,,,,,,,,,,,
10.75,11.28571429,10.375,10041,,,,,,,,,,,,,,,,,,
0,11.6,10.22222222,10042,,,,,,,,,,,,,,,,,,
11,10.25,12,10043,,,,,,,,,,,,,,,,,,
11.66666667,10.2,12.11111111,10044,,,,,,,,,,,,,,,,,,
11,10.85714286,10.33333333,10045,,,,,,,,,,,,,,,,,,
